transaction_id,timestamp,account_number,amount,currency,transaction_type,description,status,channel
TX1006135,2025-03-11 08:04:53,38853334,191.37,GBP,WITHDRAWAL,"Standing order to Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1006136,2025-03-13 01:44:54,46962094,357.48,GBP,INTEREST,"Deposit from British Gas",REJECTED,TELEPHONE
TX1006137,2025-03-29 17:23:25,82032942,352.12,CHF,FEE,"Direct debit for Virgin Media",FAILED,TELEPHONE
TX1006138,2025-03-31 20:20:09,37652167,168.26,JPY,TRANSFER,"Bill payment to Lloyds Bank",COMPLETED,TELEPHONE
TX1006139,2025-03-28 12:58:45,95690781,1282.56,CAD,PAYMENT,"Subscription payment to BT Group",COMPLETED,ONLINE
TX1006140,2025-04-01 05:24:59,19548406,51.68,GBP,FEE,"Exchange to Virgin Media",COMPLETED,TELEPHONE
TX1006141,2025-03-16 12:39:51,81075668,187.82,GBP,DEPOSIT,"Direct debit for Barclays Bank",COMPLETED,MOBILE
TX1006142,2025-03-18 15:20:01,31243278,549.80,GBP,FEE,"Online purchase at Pret A Manger",COMPLETED,BRANCH
TX1006143,2025-03-30 21:33:52,54911243,29.42,GBP,TRANSFER,"Fee for service from NatWest Bank",COMPLETED,MOBILE
TX1006144,2025-03-19 01:17:27,77933058,84.11,EUR,FEE,"Standing order to McDonald's",COMPLETED,TELEPHONE
TX1006145,2025-03-12 01:30:59,97407358,5.00,USD,FEE,"In-store purchase at Nando's",COMPLETED,MOBILE
TX1006146,2025-03-16 07:45:21,45099490,79.20,JPY,DEPOSIT,"Exchange to Pret A Manger",REFUNDED,ATM
TX1006147,2025-03-12 09:04:10,45928215,14.90,AUD,WITHDRAWAL,"Bill payment to ASOS",COMPLETED,BRANCH
TX1006148,2025-03-15 12:21:16,81793173,212.74,AUD,DEPOSIT,"In-store purchase at Vodafone UK",COMPLETED,BRANCH
TX1006149,2025-03-19 03:40:38,12312827,14.68,EUR,FEE,"Withdrawal for HSBC Bank",PENDING,ONLINE
TX1006150,2025-03-29 02:46:26,13478840,33.53,AUD,TRANSFER,"Interest payment from British Airways",COMPLETED,MOBILE
TX1006151,2025-03-20 18:24:18,13250332,40.76,GBP,TRANSFER,"Online purchase at Deliveroo",COMPLETED,ATM
TX1006152,2025-03-22 21:53:17,19064516,255.44,EUR,DEPOSIT,"Subscription payment to Transport for London",COMPLETED,TELEPHONE
TX1006153,2025-04-07 23:14:52,17010043,30.26,GBP,EXCHANGE,"Payment to Deliveroo",COMPLETED,ATM
TX1006154,2025-03-12 02:08:14,39713080,803.63,GBP,DEPOSIT,"Bill payment to HSBC Bank",REJECTED,ONLINE
TX1006155,2025-03-15 16:59:34,51989326,30.03,GBP,WITHDRAWAL,"In-store purchase at Thames Water",COMPLETED,TELEPHONE
TX1006156,2025-03-12 15:47:36,92997121,105.85,JPY,TRANSFER,"In-store purchase at Barclays Bank",CANCELLED,STANDING_ORDER
TX1006157,2025-04-03 06:26:38,56300797,228.29,GBP,DEPOSIT,"Subscription payment to Virgin Media",COMPLETED,ONLINE
TX1006158,2025-03-20 13:15:02,27293599,9.43,AUD,EXCHANGE,"Online purchase at Netflix",PENDING,DIRECT_DEBIT
TX1006159,2025-04-01 18:55:00,68584897,10.52,EUR,EXCHANGE,"Fee for service from Sainsbury's",COMPLETED,ONLINE
TX1006160,2025-03-28 16:57:54,17978053,283.65,CAD,INTEREST,"In-store purchase at Sainsbury's",COMPLETED,TELEPHONE
TX1006161,2025-03-29 02:20:22,53291247,8.79,GBP,PAYMENT,"Withdrawal for Boots",FAILED,ONLINE
TX1006162,2025-04-03 18:19:18,97273073,250.02,GBP,FEE,"Standing order to BT Group",COMPLETED,STANDING_ORDER
TX1006163,2025-03-10 19:22:06,36577789,694.54,GBP,INTEREST,"Direct debit for EasyJet",COMPLETED,DIRECT_DEBIT
TX1006164,2025-03-28 18:45:25,49395810,14.03,GBP,PAYMENT,"Interest payment from NatWest Bank",FAILED,MOBILE
TX1006165,2025-03-31 07:09:53,88876475,61.56,GBP,FEE,"In-store purchase at Transport for London",COMPLETED,TELEPHONE
TX1006166,2025-03-29 02:05:46,84548198,885.24,GBP,PAYMENT,"Interest payment from Costa Coffee",PENDING,BRANCH
TX1006167,2025-03-23 06:42:17,64941479,66.87,EUR,DEPOSIT,"Standing order to Marks & Spencer",COMPLETED,MOBILE
TX1006168,2025-03-11 17:54:26,99790469,107.36,USD,INTEREST,"Transfer to Thames Water",COMPLETED,STANDING_ORDER
TX1006169,2025-04-01 08:23:03,64836635,102.88,EUR,FEE,"Standing order to Tesco",PENDING,TELEPHONE
TX1006170,2025-03-11 01:09:20,45004949,146.86,GBP,FEE,"Interest payment from ASOS",COMPLETED,ONLINE
TX1006171,2025-03-23 13:07:51,16184971,212.26,AUD,TRANSFER,"Subscription payment to Amazon UK",REJECTED,ONLINE
TX1006172,2025-03-31 13:00:25,67098139,388.78,CAD,INTEREST,"Subscription payment to Starbucks",COMPLETED,MOBILE
TX1006173,2025-04-08 06:45:26,75148640,91.19,GBP,INTEREST,"Subscription payment to Just Eat",COMPLETED,DIRECT_DEBIT
TX1006174,2025-04-06 20:49:16,27050474,311.67,GBP,TRANSFER,"Payment to ASOS",COMPLETED,BRANCH
TX1006175,2025-03-24 13:09:10,12210445,167.50,AUD,INTEREST,"Withdrawal for Amazon UK",COMPLETED,BRANCH
TX1006176,2025-03-17 01:51:18,97472163,390.41,GBP,DEPOSIT,"Transfer to ASOS",COMPLETED,STANDING_ORDER
TX1006177,2025-03-14 05:42:45,82446260,44.90,GBP,DEPOSIT,"Payment to Amazon UK",COMPLETED,ONLINE
TX1006178,2025-03-11 14:17:23,53273173,35.33,EUR,WITHDRAWAL,"Deposit from Netflix",COMPLETED,ONLINE
TX1006179,2025-03-30 00:05:58,94403859,163.77,GBP,INTEREST,"Direct debit for Virgin Media",COMPLETED,MOBILE
TX1006180,2025-03-20 06:45:18,89006661,523.87,GBP,EXCHANGE,"Interest payment from EasyJet",REFUNDED,ATM
TX1006181,2025-04-03 09:58:21,23507693,229.75,JPY,FEE,"In-store purchase at British Airways",REJECTED,DIRECT_DEBIT
TX1006182,2025-03-26 22:07:44,65118934,548.98,GBP,INTEREST,"Standing order to EasyJet",COMPLETED,DIRECT_DEBIT
TX1006183,2025-03-17 23:34:48,37856956,365.86,EUR,DEPOSIT,"Standing order to NatWest Bank",COMPLETED,TELEPHONE
TX1006184,2025-03-10 08:31:37,41092505,359.07,GBP,DEPOSIT,"Withdrawal for BT Group",COMPLETED,DIRECT_DEBIT
TX1006185,2025-03-24 10:12:03,40140205,133.21,JPY,INTEREST,"Exchange to Nando's",COMPLETED,STANDING_ORDER
TX1006186,2025-03-10 22:52:15,14383892,263.15,CHF,DEPOSIT,"Transfer to Netflix",COMPLETED,DIRECT_DEBIT
TX1006187,2025-03-10 17:02:47,35806935,684.35,GBP,INTEREST,"Standing order to Nando's",COMPLETED,STANDING_ORDER
TX1006188,2025-03-21 01:38:23,58358748,56.67,USD,EXCHANGE,"Direct debit for McDonald's",COMPLETED,ATM
TX1006189,2025-03-21 11:48:02,26272372,21.52,GBP,EXCHANGE,"International transfer to Deliveroo",REJECTED,MOBILE
TX1006190,2025-03-21 23:09:33,28828978,31.46,GBP,TRANSFER,"Online purchase at Tesco",COMPLETED,TELEPHONE
TX1006191,2025-03-11 18:29:54,94957159,122.16,USD,TRANSFER,"International transfer to Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1006192,2025-04-07 10:46:23,39170304,76.64,GBP,DEPOSIT,"Interest payment from Virgin Media",COMPLETED,STANDING_ORDER
TX1006193,2025-03-12 11:00:19,52736649,455.35,CHF,INTEREST,"Bill payment to Netflix",COMPLETED,STANDING_ORDER
TX1006194,2025-04-06 13:25:09,79807478,79.25,CAD,DEPOSIT,"Payment to BT Group",COMPLETED,ONLINE
TX1006195,2025-03-25 10:56:01,32528359,165.93,USD,EXCHANGE,"Faster payment to Sainsbury's",COMPLETED,ONLINE
TX1006196,2025-03-20 09:00:02,42096952,169.62,EUR,DEPOSIT,"Exchange to ASOS",COMPLETED,ATM
TX1006197,2025-03-19 15:55:05,30061528,202.95,GBP,INTEREST,"In-store purchase at British Gas",PENDING,STANDING_ORDER
TX1006198,2025-03-17 05:15:46,36082383,377.57,EUR,EXCHANGE,"In-store purchase at Netflix",COMPLETED,TELEPHONE
TX1006199,2025-03-11 10:39:41,94939363,184.23,GBP,TRANSFER,"Deposit from EDF Energy",COMPLETED,MOBILE
TX1006200,2025-03-10 16:36:01,74701841,275.45,GBP,DEPOSIT,"Fee for service from HSBC Bank",CANCELLED,TELEPHONE
TX1006201,2025-03-23 10:31:12,44628003,16.04,CAD,PAYMENT,"Withdrawal for McDonald's",REFUNDED,DIRECT_DEBIT
TX1006202,2025-03-20 18:46:23,62448492,634.10,AUD,FEE,"Exchange to Costa Coffee",CANCELLED,TELEPHONE
TX1006203,2025-03-15 06:12:41,20994672,253.83,USD,DEPOSIT,"Faster payment to NatWest Bank",COMPLETED,ONLINE
TX1006204,2025-03-19 16:49:08,61584468,372.30,GBP,INTEREST,"Subscription payment to Sainsbury's",COMPLETED,ONLINE
TX1006205,2025-04-03 04:43:18,96532157,81.69,JPY,WITHDRAWAL,"Subscription payment to Transport for London",COMPLETED,BRANCH
TX1006206,2025-04-01 05:45:33,71289543,671.03,USD,EXCHANGE,"International transfer to British Gas",COMPLETED,BRANCH
TX1006207,2025-04-01 12:17:22,71063332,143.89,GBP,FEE,"Standing order to HSBC Bank",CANCELLED,DIRECT_DEBIT
TX1006208,2025-03-10 00:39:29,51893169,303.90,GBP,EXCHANGE,"Faster payment to Deliveroo",COMPLETED,ATM
TX1006209,2025-03-11 21:03:05,39804141,204.65,GBP,DEPOSIT,"Online purchase at Just Eat",COMPLETED,TELEPHONE
TX1006210,2025-03-12 17:17:56,39327878,163.55,GBP,INTEREST,"Payment to Vodafone UK",COMPLETED,ATM
TX1006211,2025-04-07 15:28:52,82016974,72.86,GBP,PAYMENT,"In-store purchase at Spotify",COMPLETED,MOBILE
TX1006212,2025-03-10 12:48:53,54049149,36.07,GBP,WITHDRAWAL,"Subscription payment to Boots",COMPLETED,TELEPHONE
TX1006213,2025-03-12 06:16:57,78336673,278.17,GBP,EXCHANGE,"Online purchase at EasyJet",FAILED,STANDING_ORDER
TX1006214,2025-03-16 11:28:30,67917912,6.10,GBP,FEE,"Bill payment to Netflix",CANCELLED,ONLINE
TX1006215,2025-03-21 01:45:37,44551091,668.48,JPY,TRANSFER,"Payment to Marks & Spencer",COMPLETED,DIRECT_DEBIT
TX1006216,2025-03-11 21:50:36,49544893,89.40,CHF,EXCHANGE,"Subscription payment to Just Eat",PENDING,ONLINE
TX1006217,2025-03-15 23:29:31,49861769,14.27,GBP,WITHDRAWAL,"Bill payment to HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1006218,2025-03-20 00:08:42,19275426,8.66,CHF,PAYMENT,"Subscription payment to Boots",REJECTED,MOBILE
TX1006219,2025-04-03 01:20:27,29211108,181.99,EUR,INTEREST,"Exchange to Premier Inn",PENDING,STANDING_ORDER
TX1006220,2025-04-02 14:36:19,41503409,49.59,USD,WITHDRAWAL,"Online purchase at British Gas",PENDING,BRANCH
TX1006221,2025-03-24 19:40:30,91495840,215.28,GBP,WITHDRAWAL,"International transfer to Tesco",PENDING,ONLINE
TX1006222,2025-03-23 11:08:29,24965523,306.70,EUR,PAYMENT,"In-store purchase at NatWest Bank",COMPLETED,TELEPHONE
TX1006223,2025-03-20 07:57:34,34590337,22.03,GBP,INTEREST,"Transfer to Lloyds Bank",COMPLETED,BRANCH
TX1006224,2025-03-16 02:26:31,27668150,129.70,GBP,FEE,"Transfer to Thames Water",COMPLETED,BRANCH
TX1006225,2025-03-16 00:38:45,87618980,282.02,GBP,DEPOSIT,"Withdrawal for BT Group",REFUNDED,BRANCH
TX1006226,2025-03-21 14:50:22,70983756,121.07,GBP,PAYMENT,"Transfer to Uber",COMPLETED,MOBILE
TX1006227,2025-03-19 13:18:36,81976361,33.15,JPY,PAYMENT,"Exchange to Sky UK",COMPLETED,STANDING_ORDER
TX1006228,2025-03-17 18:02:02,71382622,52.26,GBP,WITHDRAWAL,"Withdrawal for Barclays Bank",REJECTED,DIRECT_DEBIT
TX1006229,2025-04-07 20:15:19,64086987,68.65,AUD,INTEREST,"Standing order to Premier Inn",COMPLETED,DIRECT_DEBIT
TX1006230,2025-03-15 13:06:41,71768416,54.38,GBP,EXCHANGE,"Fee for service from KFC",REFUNDED,STANDING_ORDER
TX1006231,2025-03-20 07:55:08,93875100,230.04,GBP,DEPOSIT,"Interest payment from HSBC Bank",COMPLETED,ONLINE
TX1006232,2025-03-16 13:56:44,75531576,6.86,CHF,FEE,"Payment to Uber",REFUNDED,TELEPHONE
TX1006233,2025-03-20 11:51:09,31479376,141.64,GBP,PAYMENT,"Online purchase at Transport for London",COMPLETED,DIRECT_DEBIT
TX1006234,2025-03-25 07:56:18,22810454,23.95,USD,PAYMENT,"Exchange to Starbucks",CANCELLED,STANDING_ORDER
TX1006235,2025-03-15 04:52:31,62973263,420.89,AUD,FEE,"Standing order to EDF Energy",COMPLETED,TELEPHONE
TX1006236,2025-04-01 18:27:29,24491336,318.78,GBP,INTEREST,"In-store purchase at McDonald's",FAILED,DIRECT_DEBIT
TX1006237,2025-03-24 16:54:26,12569559,236.46,USD,FEE,"Bill payment to Thames Water",PENDING,MOBILE
TX1006238,2025-03-14 05:05:36,69198064,156.60,CAD,WITHDRAWAL,"In-store purchase at Just Eat",COMPLETED,DIRECT_DEBIT
TX1006239,2025-03-21 23:41:57,21170691,80.90,GBP,INTEREST,"Payment to Lloyds Bank",COMPLETED,DIRECT_DEBIT
TX1006240,2025-03-26 20:48:44,23376593,208.07,CAD,EXCHANGE,"Interest payment from British Gas",COMPLETED,MOBILE
TX1006241,2025-03-20 06:29:48,74681683,104.68,EUR,INTEREST,"Online purchase at Virgin Media",COMPLETED,BRANCH
TX1006242,2025-03-21 05:55:43,35590788,30.42,GBP,TRANSFER,"Withdrawal for Costa Coffee",COMPLETED,MOBILE
TX1006243,2025-04-02 04:32:00,64078143,31.54,GBP,TRANSFER,"Deposit from McDonald's",COMPLETED,MOBILE
TX1006244,2025-03-16 10:15:07,10913449,62.60,GBP,FEE,"Payment to Just Eat",COMPLETED,ATM
TX1006245,2025-03-14 16:03:03,77725342,136.99,AUD,FEE,"Faster payment to EDF Energy",COMPLETED,DIRECT_DEBIT
TX1006246,2025-03-29 18:24:56,47679991,277.61,EUR,FEE,"Faster payment to Boots",COMPLETED,ONLINE
TX1006247,2025-03-22 07:14:15,11960429,38.86,EUR,DEPOSIT,"Withdrawal for ASOS",COMPLETED,DIRECT_DEBIT
TX1006248,2025-03-22 09:21:17,25511764,74.11,AUD,WITHDRAWAL,"Exchange to Barclays Bank",COMPLETED,TELEPHONE
TX1006249,2025-03-19 15:56:30,86524591,606.22,CAD,INTEREST,"Standing order to Pret A Manger",COMPLETED,DIRECT_DEBIT
TX1006250,2025-03-30 22:06:15,38353147,179.50,GBP,PAYMENT,"International transfer to EDF Energy",COMPLETED,ONLINE
TX1006251,2025-04-07 19:02:30,11555460,334.28,GBP,EXCHANGE,"Exchange to Sainsbury's",COMPLETED,TELEPHONE
TX1006252,2025-03-27 14:47:20,80928609,181.58,GBP,TRANSFER,"Fee for service from Lloyds Bank",COMPLETED,ATM
TX1006253,2025-04-06 00:11:19,51766405,107.93,CAD,FEE,"Bill payment to ASOS",COMPLETED,STANDING_ORDER
TX1006254,2025-04-07 07:27:23,67465260,139.40,USD,FEE,"Transfer to British Airways",PENDING,ATM
TX1006255,2025-03-28 23:11:46,43573907,212.23,GBP,TRANSFER,"In-store purchase at John Lewis",COMPLETED,DIRECT_DEBIT
TX1006256,2025-03-10 22:01:20,13421260,5.00,GBP,WITHDRAWAL,"Online purchase at Amazon UK",COMPLETED,STANDING_ORDER
TX1006257,2025-04-03 12:43:31,33381072,31.85,GBP,DEPOSIT,"Subscription payment to Starbucks",COMPLETED,DIRECT_DEBIT
TX1006258,2025-03-09 21:03:31,81454439,289.01,GBP,DEPOSIT,"Deposit from Sainsbury's",COMPLETED,STANDING_ORDER
TX1006259,2025-03-11 07:32:20,82243536,5.00,GBP,INTEREST,"Deposit from Spotify",COMPLETED,BRANCH
TX1006260,2025-04-05 22:01:30,21972400,92.51,AUD,DEPOSIT,"International transfer to Vodafone UK",COMPLETED,TELEPHONE
TX1006261,2025-03-28 16:16:03,95454006,176.01,EUR,TRANSFER,"Withdrawal for British Airways",COMPLETED,ATM
TX1006262,2025-03-19 18:27:18,10341416,96.47,GBP,FEE,"International transfer to Deliveroo",CANCELLED,MOBILE
TX1006263,2025-03-10 11:22:23,89302601,299.67,CAD,DEPOSIT,"In-store purchase at Uber",COMPLETED,TELEPHONE
TX1006264,2025-04-05 23:45:10,98344273,324.21,GBP,PAYMENT,"Standing order to Deliveroo",COMPLETED,STANDING_ORDER
TX1006265,2025-04-01 13:45:04,61665014,56.96,GBP,WITHDRAWAL,"Interest payment from HSBC Bank",REFUNDED,ATM
TX1006266,2025-03-24 19:08:49,55726674,130.62,CAD,DEPOSIT,"In-store purchase at Netflix",COMPLETED,MOBILE
TX1006267,2025-03-15 09:49:45,35732835,18.34,USD,EXCHANGE,"International transfer to Tesco",COMPLETED,ONLINE
TX1006268,2025-03-14 23:35:23,11703168,473.86,GBP,PAYMENT,"Exchange to Barclays Bank",FAILED,STANDING_ORDER
TX1006269,2025-04-05 21:05:09,57995529,219.15,GBP,FEE,"Online purchase at Uber",COMPLETED,DIRECT_DEBIT
TX1006270,2025-03-30 05:04:07,96943846,126.50,EUR,PAYMENT,"Interest payment from Amazon UK",COMPLETED,TELEPHONE
TX1006271,2025-03-12 19:56:00,66104632,207.37,AUD,PAYMENT,"Transfer to BT Group",COMPLETED,BRANCH
TX1006272,2025-03-12 17:05:11,74055209,64.59,GBP,INTEREST,"Subscription payment to Sky UK",REJECTED,BRANCH
TX1006273,2025-03-17 21:10:22,65991425,12.44,CAD,WITHDRAWAL,"Fee for service from Marks & Spencer",COMPLETED,STANDING_ORDER
TX1006274,2025-03-13 02:44:46,11748322,310.73,GBP,INTEREST,"Fee for service from Transport for London",COMPLETED,ATM
TX1006275,2025-03-22 07:49:00,86599232,5.00,GBP,INTEREST,"International transfer to Ryanair",COMPLETED,MOBILE
TX1006276,2025-03-17 15:19:13,66624353,5.00,JPY,EXCHANGE,"Bill payment to Vodafone UK",COMPLETED,ONLINE
TX1006277,2025-03-25 12:29:16,18232116,188.94,GBP,TRANSFER,"Fee for service from Netflix",PENDING,ONLINE
TX1006278,2025-03-22 05:26:19,67768932,98.14,GBP,TRANSFER,"Online purchase at British Airways",FAILED,STANDING_ORDER
TX1006279,2025-03-31 06:50:59,48523338,145.32,GBP,FEE,"International transfer to Transport for London",COMPLETED,MOBILE
TX1006280,2025-04-07 13:02:52,34890572,58.83,CAD,PAYMENT,"Transfer to NatWest Bank",COMPLETED,ONLINE
TX1006281,2025-03-29 04:40:51,59492274,61.82,GBP,WITHDRAWAL,"Interest payment from EDF Energy",COMPLETED,STANDING_ORDER
TX1006282,2025-04-01 05:47:28,21659930,8.60,JPY,TRANSFER,"Faster payment to Sainsbury's",COMPLETED,MOBILE
TX1006283,2025-03-18 01:42:40,93154066,170.73,AUD,TRANSFER,"Deposit from Lloyds Bank",COMPLETED,DIRECT_DEBIT
TX1006284,2025-03-13 18:48:05,57925234,153.92,GBP,FEE,"Interest payment from Just Eat",COMPLETED,ONLINE
TX1006285,2025-04-03 14:52:07,43885418,189.74,CAD,WITHDRAWAL,"Payment to Uber",REFUNDED,STANDING_ORDER
TX1006286,2025-04-06 22:52:19,74325013,335.91,GBP,WITHDRAWAL,"Deposit from Deliveroo",COMPLETED,STANDING_ORDER
TX1006287,2025-04-03 08:07:12,17091435,74.02,USD,DEPOSIT,"Bill payment to Costa Coffee",REJECTED,ONLINE
TX1006288,2025-03-24 23:12:35,41404912,56.41,EUR,INTEREST,"Payment to Amazon UK",COMPLETED,STANDING_ORDER
TX1006289,2025-03-17 08:25:59,23955755,60.19,AUD,INTEREST,"Transfer to Uber",COMPLETED,BRANCH
TX1006290,2025-03-30 20:13:37,53721533,44.09,GBP,FEE,"Payment to Barclays Bank",COMPLETED,ATM
TX1006291,2025-03-17 12:59:50,18430025,862.42,USD,EXCHANGE,"Bill payment to Netflix",COMPLETED,BRANCH
TX1006292,2025-03-28 19:36:23,85164205,36.58,USD,TRANSFER,"Deposit from British Airways",COMPLETED,ATM
TX1006293,2025-04-03 09:41:07,30570550,30.56,EUR,FEE,"Payment to Thames Water",COMPLETED,DIRECT_DEBIT
TX1006294,2025-03-19 16:41:48,98581370,45.06,GBP,TRANSFER,"International transfer to Lloyds Bank",COMPLETED,ATM
TX1006295,2025-03-15 21:19:47,13826130,181.66,GBP,DEPOSIT,"Standing order to McDonald's",PENDING,ATM
TX1006296,2025-04-05 18:10:41,67199891,46.03,CHF,EXCHANGE,"Standing order to Nando's",COMPLETED,ATM
TX1006297,2025-04-02 23:49:39,47330223,90.97,EUR,DEPOSIT,"Deposit from Pret A Manger",CANCELLED,DIRECT_DEBIT
TX1006298,2025-03-21 21:46:23,73251807,220.05,CAD,INTEREST,"Payment to Uber",COMPLETED,DIRECT_DEBIT
TX1006299,2025-03-21 23:05:49,86927180,261.47,USD,EXCHANGE,"In-store purchase at Starbucks",COMPLETED,ONLINE
TX1006300,2025-03-21 23:49:06,26825528,485.31,GBP,WITHDRAWAL,"Deposit from Just Eat",COMPLETED,BRANCH
TX1006301,2025-04-01 17:48:19,77058269,15.39,JPY,INTEREST,"International transfer to Vodafone UK",REFUNDED,DIRECT_DEBIT
TX1006302,2025-04-03 21:47:40,47565150,357.71,GBP,DEPOSIT,"Exchange to Spotify",FAILED,STANDING_ORDER
TX1006303,2025-04-07 03:18:36,31779256,24.58,EUR,INTEREST,"Direct debit for British Airways",COMPLETED,STANDING_ORDER
TX1006304,2025-03-10 00:46:26,57453344,202.87,GBP,FEE,"International transfer to Just Eat",COMPLETED,TELEPHONE
TX1006305,2025-04-08 18:26:27,69044532,453.25,GBP,INTEREST,"Subscription payment to British Airways",COMPLETED,BRANCH
TX1006306,2025-03-18 14:46:14,78273656,317.19,JPY,TRANSFER,"Exchange to Just Eat",COMPLETED,TELEPHONE
TX1006307,2025-04-03 11:55:13,89016311,38.52,GBP,EXCHANGE,"Exchange to Boots",COMPLETED,MOBILE
TX1006308,2025-03-13 22:12:47,18085557,63.82,GBP,FEE,"Bill payment to Lloyds Bank",COMPLETED,BRANCH
TX1006309,2025-03-28 12:52:39,93816266,133.52,GBP,PAYMENT,"Bill payment to Sky UK",COMPLETED,ATM
TX1006310,2025-03-20 03:45:33,80381513,5.00,CHF,FEE,"Deposit from Pret A Manger",COMPLETED,STANDING_ORDER
TX1006311,2025-04-07 17:57:44,90785228,261.35,GBP,INTEREST,"Faster payment to Ryanair",COMPLETED,BRANCH
TX1006312,2025-04-03 14:06:21,95274799,21.36,GBP,EXCHANGE,"Exchange to Nando's",CANCELLED,ONLINE
TX1006313,2025-04-06 01:35:17,16041517,29.66,EUR,TRANSFER,"Deposit from KFC",REFUNDED,ONLINE
TX1006314,2025-03-27 23:10:06,80514412,277.81,AUD,PAYMENT,"Interest payment from HSBC Bank",COMPLETED,ONLINE
TX1006315,2025-03-26 12:17:24,55283169,858.95,GBP,PAYMENT,"Interest payment from Vodafone UK",COMPLETED,TELEPHONE
TX1006316,2025-03-25 09:47:53,63883447,40.77,GBP,FEE,"Online purchase at HSBC Bank",REJECTED,DIRECT_DEBIT
TX1006317,2025-03-26 06:29:47,62008420,934.42,GBP,PAYMENT,"Transfer to BT Group",REJECTED,DIRECT_DEBIT
TX1006318,2025-03-29 00:32:33,88519059,578.27,GBP,FEE,"Deposit from McDonald's",FAILED,MOBILE
TX1006319,2025-03-25 05:23:44,50803016,5.00,GBP,WITHDRAWAL,"Faster payment to Sainsbury's",COMPLETED,DIRECT_DEBIT
TX1006320,2025-04-02 18:00:30,76928189,61.60,CHF,PAYMENT,"Transfer to Pret A Manger",COMPLETED,DIRECT_DEBIT
TX1006321,2025-04-03 19:24:53,23815062,58.29,GBP,TRANSFER,"Online purchase at Amazon UK",COMPLETED,BRANCH
TX1006322,2025-03-20 04:39:13,55963283,354.42,CHF,FEE,"Faster payment to Deliveroo",COMPLETED,TELEPHONE
TX1006323,2025-04-03 06:47:09,83438894,29.46,USD,WITHDRAWAL,"In-store purchase at British Gas",REJECTED,ATM
TX1006324,2025-04-06 18:38:08,56265721,445.92,CHF,WITHDRAWAL,"Bill payment to Transport for London",REFUNDED,ONLINE
TX1006325,2025-03-17 21:02:57,35577277,216.22,GBP,EXCHANGE,"Transfer to Tesco",COMPLETED,ONLINE
TX1006326,2025-04-08 17:51:43,50337297,101.38,USD,TRANSFER,"Fee for service from HSBC Bank",PENDING,STANDING_ORDER
TX1006327,2025-04-07 20:36:24,43737108,145.24,CAD,WITHDRAWAL,"In-store purchase at Deliveroo",PENDING,TELEPHONE
TX1006328,2025-03-29 00:31:32,14089725,22.74,GBP,TRANSFER,"In-store purchase at Transport for London",COMPLETED,DIRECT_DEBIT
TX1006329,2025-03-22 17:01:30,97142844,210.77,GBP,FEE,"Subscription payment to ASOS",REFUNDED,DIRECT_DEBIT
TX1006330,2025-03-27 07:37:57,21197812,896.67,GBP,DEPOSIT,"International transfer to Deliveroo",COMPLETED,DIRECT_DEBIT
TX1006331,2025-03-21 02:55:02,89359471,682.98,GBP,PAYMENT,"Subscription payment to Netflix",COMPLETED,STANDING_ORDER
TX1006332,2025-04-01 10:02:02,86283702,293.27,CAD,EXCHANGE,"Bill payment to EDF Energy",COMPLETED,STANDING_ORDER
TX1006333,2025-04-07 21:00:27,26969730,15.15,GBP,TRANSFER,"International transfer to Netflix",COMPLETED,MOBILE
TX1006334,2025-04-02 19:23:41,30825709,328.27,EUR,PAYMENT,"Subscription payment to McDonald's",COMPLETED,ONLINE
TX1006335,2025-03-27 05:52:16,42746619,616.45,GBP,DEPOSIT,"Interest payment from Nando's",COMPLETED,DIRECT_DEBIT
TX1006336,2025-03-20 17:24:29,68668458,5.46,GBP,INTEREST,"International transfer to HSBC Bank",REFUNDED,MOBILE
TX1006337,2025-04-01 19:36:21,89049508,483.36,GBP,EXCHANGE,"Online purchase at Vodafone UK",COMPLETED,TELEPHONE
TX1006338,2025-03-21 15:43:04,77498142,78.84,CHF,TRANSFER,"Fee for service from BT Group",REJECTED,DIRECT_DEBIT
TX1006339,2025-03-17 11:48:52,97680286,204.61,CAD,PAYMENT,"Online purchase at John Lewis",COMPLETED,BRANCH
TX1006340,2025-03-17 13:54:16,86308211,73.89,CHF,EXCHANGE,"Interest payment from Nando's",COMPLETED,STANDING_ORDER
TX1006341,2025-03-12 20:36:23,97660018,276.93,USD,FEE,"Subscription payment to Boots",REFUNDED,TELEPHONE
TX1006342,2025-03-26 06:02:06,24374386,82.37,CHF,TRANSFER,"Subscription payment to Sky UK",COMPLETED,BRANCH
TX1006343,2025-03-22 11:59:28,99043685,133.68,CAD,FEE,"Payment to Costa Coffee",COMPLETED,ATM
